variant,pooling,seed,fit_count,val_fraction,n_fit,n_val,n_test_benign,n_attack,scaler,pca_dim,detector,detector_params,threshold_method,quantile,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03306909145126535,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.033228439089608174,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03333467084850339,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03361499701459341,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03480645655262071,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03598830794658931,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03776108503754222,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03953386212849513,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.040715713522463726,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.032052480869282966,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03280351205402732,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03290974381292253,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03306909145126535,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.033228439089608174,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03333467084850339,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03380747018134527,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03485283291557362,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.036346864717343226,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03858791241999765,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.040828960122652073,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04232299192442168,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.027094934359839187,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.028308754557368365,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03136087426955446,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.035939053837833634,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04051723340611281,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.043569353118298904,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03380747018134527,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03485283291557362,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.036346864717343226,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03858791241999765,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.040828960122652073,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04232299192442168,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.027094934359839187,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.028308754557368365,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03136087426955446,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.035939053837833634,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04051723340611281,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.043569353118298904,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=5,benign-q0.78,0.78,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.373168553822143,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=5,benign-q0.8,0.8,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.527589182386858,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=5,benign-q0.82,0.82,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.575529574622314,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=5,benign-q0.85,0.85,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,12.647440162975498,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=5,benign-q0.88,0.88,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,12.719350751328681,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=5,benign-q0.9,0.9,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,12.767291143564137,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=10,benign-q0.78,0.78,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.624334224218426,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=10,benign-q0.8,0.8,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.820084573880365,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=10,benign-q0.82,0.82,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.87411031323871,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=10,benign-q0.85,0.85,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.955148922276226,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=10,benign-q0.88,0.88,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.036187531313745,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=10,benign-q0.9,0.9,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.09021327067209,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=15,benign-q0.78,0.78,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,12.987360924365932,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=15,benign-q0.8,0.8,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.17047727144378,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=15,benign-q0.82,0.82,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.20777466016402,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=15,benign-q0.85,0.85,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.26372074324438,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=15,benign-q0.88,0.88,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.31966682632474,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,knn,k=15,benign-q0.9,0.9,0.9955555555555555,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,13.35696421504498,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.8928571428571429,1.0,0.9433962264150945,0.3333333333333333,-0.005858078700666,25,3,6,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,0.001146965688457513,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,0.004106528413294697,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,0.0085458725005505,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.012985216587806303,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.015944779312643487,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.016838065828831256,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.015162675597598596,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.0071406923789878295,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,0.004892282448928392,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9733333333333334,0.9583333333333334,0.92,0.9387755102040817,0.1111111111111111,0.016925257276844616,23,1,8,2
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9733333333333334,0.9545454545454546,0.84,0.8936170212765958,0.1111111111111111,0.02494724049545538,21,1,8,4
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.8928571428571429,1.0,0.9433962264150945,0.3333333333333333,-0.005858078700666,25,3,6,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,0.001146965688457513,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,0.004106528413294697,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,0.0085458725005505,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.012985216587806303,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.015944779312643487,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.016838065828831256,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.015162675597598596,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.0071406923789878295,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9733333333333334,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,0.004892282448928392,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9733333333333334,0.9583333333333334,0.92,0.9387755102040817,0.1111111111111111,0.016925257276844616,23,1,8,2
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9733333333333334,0.9545454545454546,0.84,0.8936170212765958,0.1111111111111111,0.02494724049545538,21,1,8,4
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.8928571428571429,1.0,0.9433962264150945,0.3333333333333333,-0.01305329268577963,25,3,6,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,-0.007769464200225618,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.9230769230769231,0.96,0.9411764705882353,0.2222222222222222,-0.001289616309347364,24,2,7,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.008430155526970073,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.991111111111111,1.0,0.96,0.9795918367346939,0.0,0.01814992736328751,24,0,9,1
