variant,pooling,fit_count,val_fraction,scaler,pca_dim,detector,detector_params,threshold_method,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std
mask_edge0,global,105,0.55,robust,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9884444444444445,0.023433646802602792,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,robust,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.984,0.028905977851571764,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,robust,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.984,0.028905977851571764,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,robust,48,knn,k=10,benign-q0.78,0.9866666666666667,0.023094010767585042,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,robust,48,knn,k=10,benign-q0.8,0.9866666666666667,0.023094010767585042,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,robust,48,knn,k=10,benign-q0.82,0.9866666666666667,0.023094010767585042,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,robust,48,knn,k=15,benign-q0.78,0.9866666666666667,0.023094010767585042,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,standard,48,knn,k=10,benign-q0.78,0.9857777777777776,0.02502344579601645,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.55,standard,48,knn,k=10,benign-q0.8,0.9857777777777776,0.02502344579601645,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
gaussian_edge0,global,105,0.6,robust,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9730000000000001,0.04480513363443972,0.9165733372629925,0.06886393498205265,1.0,0.0,0.9553894906836083,0.03763210399988626,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
gaussian_edge0,global,105,0.6,robust,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9730000000000001,0.04480513363443972,0.9165733372629925,0.06886393498205265,1.0,0.0,0.9553894906836083,0.03763210399988626,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
gaussian_edge0,global,105,0.6,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.967,0.05019960159204455,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
gaussian_edge0,global,105,0.6,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.967,0.05019960159204455,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9869999999999999,0.02636285265292816,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9869999999999999,0.02636285265292816,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9869999999999999,0.02636285265292816,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9869999999999999,0.02636285265292816,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.982,0.03251922508301816,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,robust,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.982,0.03251922508301816,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.975,0.05590169943749474,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,105,0.6,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.975,0.05590169943749474,0.9165733372629925,0.06886393498205266,1.0,0.0,0.9553894906836083,0.03763210399988625,0.3,0.2592055169165965,25.0,0.0,2.4,2.073644135332772,5.6,2.073644135332772,0.0,0.0
mask_edge0,global,95,0.6,robust,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9893333333333333,0.01552775293180284,0.9691851851851851,0.042246906364770555,0.944,0.04560701700396551,0.9553784695547612,0.026604102308297822,0.06666666666666667,0.09128709291752768,23.6,1.140175425099138,0.8,1.0954451150103321,11.2,1.0954451150103321,1.4,1.140175425099138
mask_edge0,global,95,0.6,robust,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9893333333333333,0.01552775293180284,0.9691851851851851,0.042246906364770555,0.944,0.04560701700396551,0.9553784695547612,0.026604102308297822,0.06666666666666667,0.09128709291752768,23.6,1.140175425099138,0.8,1.0954451150103321,11.2,1.0954451150103321,1.4,1.140175425099138
mask_edge0,global,95,0.6,robust,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9786666666666666,0.03185034449490998,0.9544159544159545,0.03151659101116463,0.96,0.0692820323027551,0.9553085448226113,0.0286497749636916,0.09999999999999999,0.06972166887783962,24.0,1.7320508075688776,1.2,0.8366600265340756,10.8,0.8366600265340757,1.0,1.7320508075688774
mask_edge0,global,95,0.6,robust,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9786666666666666,0.03185034449490998,0.9544159544159545,0.03151659101116463,0.96,0.0692820323027551,0.9553085448226113,0.0286497749636916,0.09999999999999999,0.06972166887783962,24.0,1.7320508075688776,1.2,0.8366600265340756,10.8,0.8366600265340757,1.0,1.7320508075688774
gaussian_edge0,global,95,0.6,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.976,0.03378033616042196,0.9546780626780628,0.030752385385621528,0.96,0.0692820323027551,0.9553025116401075,0.025075669177044124,0.09999999999999999,0.06972166887783962,24.0,1.7320508075688776,1.2,0.8366600265340756,10.8,0.8366600265340757,1.0,1.7320508075688774
gaussian_edge0,global,95,0.6,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.976,0.03378033616042196,0.9546780626780628,0.030752385385621528,0.96,0.0692820323027551,0.9553025116401075,0.025075669177044124,0.09999999999999999,0.06972166887783962,24.0,1.7320508075688776,1.2,0.8366600265340756,10.8,0.8366600265340757,1.0,1.7320508075688774
mask_edge0,global,95,0.6,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9799999999999999,0.030459444804161767,0.9546780626780628,0.030752385385621528,0.96,0.0692820323027551,0.9553025116401075,0.025075669177044124,0.09999999999999999,0.06972166887783962,24.0,1.7320508075688776,1.2,0.8366600265340756,10.8,0.8366600265340757,1.0,1.7320508075688774
mask_edge0,global,95,0.6,robust,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9799999999999999,0.030459444804161767,0.9546780626780628,0.030752385385621528,0.96,0.0692820323027551,0.9553025116401075,0.025075669177044124,0.09999999999999999,0.06972166887783962,24.0,1.7320508075688776,1.2,0.8366600265340756,10.8,0.8366600265340757,1.0,1.7320508075688774
mask_edge0,global,105,0.55,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9724444444444444,0.042093370640183383,0.9637566137566138,0.05098687344486249,0.952,0.07155417527999326,0.9552622999095519,0.03151791499308038,0.11111111111111112,0.15713484026367722,23.8,1.7888543819998315,1.0,1.4142135623730951,8.0,1.4142135623730951,1.2,1.788854381999832
mask_edge0,global,105,0.55,robust,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9724444444444444,0.042093370640183383,0.9637566137566138,0.05098687344486249,0.952,0.07155417527999326,0.9552622999095519,0.03151791499308038,0.11111111111111112,0.15713484026367722,23.8,1.7888543819998315,1.0,1.4142135623730951,8.0,1.4142135623730951,1.2,1.788854381999832
mask_edge0,global,105,0.6,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9720000000000001,0.049066281701388374,0.9637566137566138,0.05098687344486249,0.952,0.07155417527999326,0.9552622999095519,0.03151791499308038,0.125,0.1767766952966369,23.8,1.7888543819998315,1.0,1.4142135623730951,7.0,1.4142135623730951,1.2,1.788854381999832
mask_edge0,global,105,0.6,robust,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9720000000000001,0.049066281701388374,0.9637566137566138,0.05098687344486249,0.952,0.07155417527999326,0.9552622999095519,0.03151791499308038,0.125,0.1767766952966369,23.8,1.7888543819998315,1.0,1.4142135623730951,7.0,1.4142135623730951,1.2,1.788854381999832
gaussian_edge0,global,95,0.65,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.976,0.039293765408776986,0.9682274247491639,0.03255505407012,0.944,0.04560701700396548,0.9552320928371347,0.02702265831508958,0.08,0.08366600265340757,23.6,1.1401754250991378,0.8,0.8366600265340756,9.2,0.8366600265340753,1.4,1.140175425099138
gaussian_edge0,global,95,0.65,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.976,0.039293765408776986,0.9682274247491639,0.03255505407012,0.944,0.04560701700396548,0.9552320928371347,0.02702265831508958,0.08,0.08366600265340757,23.6,1.1401754250991378,0.8,0.8366600265340756,9.2,0.8366600265340753,1.4,1.140175425099138
mask_edge0,global,105,0.65,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9668571428571429,0.05619209037229499,0.9683076923076923,0.033381424874130504,0.944,0.04560701700396548,0.9552308412726793,0.026710552750465157,0.11428571428571428,0.11952286093343935,23.6,1.140175425099138,0.8,0.8366600265340756,6.2,0.8366600265340755,1.4,1.140175425099138
mask_edge0,global,105,0.65,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9668571428571429,0.05619209037229499,0.9683076923076923,0.033381424874130504,0.944,0.04560701700396548,0.9552308412726793,0.026710552750465157,0.11428571428571428,0.11952286093343935,23.6,1.140175425099138,0.8,0.8366600265340756,6.2,0.8366600265340755,1.4,1.140175425099138
gaussian_edge0,global,105,0.6,robust,32,knn,k=5,benign-q0.8,0.975,0.03758324094593229,0.9242656449553002,0.0768297693459538,0.992,0.017888543819998326,0.9552294266579981,0.03750064380008263,0.275,0.2850438562747845,24.8,0.44721359549995765,2.2,2.280350850198276,5.8,2.280350850198276,0.2,0.447213595499958
gaussian_edge0,global,105,0.6,standard,40,knn,k=15,benign-q0.78,0.9780000000000001,0.036159369463529094,0.9242656449553002,0.0768297693459538,0.992,0.017888543819998326,0.9552294266579981,0.03750064380008263,0.275,0.2850438562747845,24.8,0.44721359549995765,2.2,2.280350850198276,5.8,2.280350850198276,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,standard,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9668571428571429,0.05053186507299231,0.9684895330112722,0.031673253578275,0.944,0.045607017003965494,0.9552260596546311,0.023199191548381997,0.11428571428571428,0.11952286093343935,23.6,1.140175425099138,0.8,0.8366600265340756,6.2,0.8366600265340757,1.4,1.140175425099138
gaussian_edge0,global,105,0.65,standard,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9668571428571429,0.05053186507299231,0.9684895330112722,0.031673253578275,0.944,0.045607017003965494,0.9552260596546311,0.023199191548381997,0.11428571428571428,0.11952286093343935,23.6,1.140175425099138,0.8,0.8366600265340756,6.2,0.8366600265340757,1.4,1.140175425099138
mask_edge0,global,105,0.65,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9782857142857143,0.04542767294708984,0.9691851851851851,0.04224690636477052,0.944,0.05366563145999491,0.9552084015275504,0.030241553869208373,0.11428571428571428,0.1564921592871903,23.6,1.341640786499874,0.8,1.0954451150103321,6.2,1.0954451150103321,1.4,1.3416407864998738
mask_edge0,global,105,0.65,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9782857142857143,0.04542767294708984,0.9691851851851851,0.04224690636477052,0.944,0.05366563145999491,0.9552084015275504,0.030241553869208373,0.11428571428571428,0.1564921592871903,23.6,1.341640786499874,0.8,1.0954451150103321,6.2,1.0954451150103321,1.4,1.3416407864998738
mask_edge0,global,105,0.65,robust,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9725714285714286,0.04596360583357764,0.9691851851851851,0.04224690636477052,0.944,0.05366563145999491,0.9552084015275504,0.030241553869208373,0.11428571428571428,0.1564921592871903,23.6,1.341640786499874,0.8,1.0954451150103321,6.2,1.0954451150103321,1.4,1.3416407864998738
mask_edge0,global,105,0.65,robust,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9725714285714286,0.04596360583357764,0.9691851851851851,0.04224690636477052,0.944,0.05366563145999491,0.9552084015275504,0.030241553869208373,0.11428571428571428,0.1564921592871903,23.6,1.341640786499874,0.8,1.0954451150103321,6.2,1.0954451150103321,1.4,1.3416407864998738
gaussian_edge0,global,95,0.6,robust,48,knn,k=10,benign-q0.82,0.986,0.024540216425741324,0.9157067070860174,0.062213395207781956,1.0,0.0,0.9551280470259382,0.03352212246367031,0.2,0.15138251770487457,25.0,0.0,2.4,1.816590212458495,9.6,1.8165902124584952,0.0,0.0
gaussian_edge0,global,95,0.6,robust,48,knn,k=15,benign-q0.82,0.986,0.024540216425741324,0.9157067070860174,0.062213395207781956,1.0,0.0,0.9551280470259382,0.03352212246367031,0.2,0.15138251770487457,25.0,0.0,2.4,1.816590212458495,9.6,1.8165902124584952,0.0,0.0
mask_edge0,global,100,0.55,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9767272727272728,0.03521832730997313,0.9157067070860174,0.062213395207781984,1.0,0.0,0.9551280470259382,0.03352212246367031,0.21818181818181817,0.1651445647689541,25.0,0.0,2.4,1.816590212458495,8.6,1.816590212458495,0.0,0.0
mask_edge0,global,100,0.55,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9767272727272728,0.03521832730997313,0.9157067070860174,0.062213395207781984,1.0,0.0,0.9551280470259382,0.03352212246367031,0.21818181818181817,0.1651445647689541,25.0,0.0,2.4,1.816590212458495,8.6,1.816590212458495,0.0,0.0
gaussian_edge0,global,100,0.65,robust,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9751111111111112,0.032141661745359214,0.9157067070860174,0.06221339520778201,1.0,0.0,0.9551280470259382,0.03352212246367032,0.26666666666666666,0.2018433569398328,25.0,0.0,2.4,1.816590212458495,6.6,1.816590212458495,0.0,0.0
gaussian_edge0,global,100,0.65,robust,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9751111111111112,0.032141661745359214,0.9157067070860174,0.06221339520778201,1.0,0.0,0.9551280470259382,0.03352212246367032,0.26666666666666666,0.2018433569398328,25.0,0.0,2.4,1.816590212458495,6.6,1.816590212458495,0.0,0.0
mask_edge0,global,105,0.55,robust,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9813333333333333,0.03476907949441416,0.9157067070860174,0.06221339520778201,1.0,0.0,0.9551280470259382,0.03352212246367032,0.26666666666666666,0.2018433569398328,25.0,0.0,2.4,1.816590212458495,6.6,1.816590212458495,0.0,0.0
mask_edge0,global,105,0.55,robust,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9813333333333333,0.03476907949441416,0.9157067070860174,0.06221339520778201,1.0,0.0,0.9551280470259382,0.03352212246367032,0.26666666666666666,0.2018433569398328,25.0,0.0,2.4,1.816590212458495,6.6,1.816590212458495,0.0,0.0
mask_edge0,global,105,0.65,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9691428571428571,0.056655060836321984,0.9625457875457876,0.043820379778842004,0.952,0.07155417527999326,0.9551214743485582,0.03474161480504753,0.14285714285714285,0.17496355305594127,23.8,1.7888543819998315,1.0,1.224744871391589,6.0,1.224744871391589,1.2,1.788854381999832
